ObjectID,LICENSED_CERTIFIED,FLAG,T18_19,FACID,FAC_STATUS_TYPE_CODE,ASPEN_FACID,CCN,TERMINAT_SW,PARTICIPATION_DATE,APPROVAL_DATE,NPI,CAN_BE_DEEMED_FAC_TYPE,CAN_BE_CERTIFIED_FAC_TYPE,DEEMED,AO_CD,DMG_EFCTV_DT,AO_TRMNTN_DT,AO_NAME,FACNAME,FAC_TYPE_CODE,FAC_FDR,LTC,CAPACITY,ADDRESS,CITY,ZIP,ZIP9,FACADMIN,CONTACT_EMAIL,CONTACT_FAX,CONTACT_PHONE_NUMBER,COUNTY_CODE,COUNTY_NAME,DISTRICT_NUMBER,DISTRICT_NAME,ISFACMAIN,PARENT_FACID,FAC_FAC_RELATIONSHIP_TYPE_CODE,START_DATE,LICENSE_NUMBER,BUSINESS_NAME,LICENSE_STATUS_DESCRIPTION,INITIAL_LICENSE_DATE,LICENSE_EFFECTIVE_DATE,LICENSE_EXPIRATION_DATE,ENTITY_TYPE_DESCRIPTION,LATITUDE,LONGITUDE,LOCATION,CCLHO_CODE,CCLHO_NAME,FIPS_COUNTY_CODE,BIRTHING_FACILITY_FLAG,TRAUMA_PED_CTR,TRAUMA_CTR,TYPE_OF_CARE,CRITICAL_ACCESS_HOSPITAL,DATA_DATE,HCAI_ID,x,y
153712,LICENSED ONLY,,,630021254,OPEN,0,,,,,,,,,,,,,LOS ANGELES CHRISTIAN HEALTH CENTERS,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,325 E 7TH ST,LOS ANGELES,90014,2209,"HOUSSAYNI, SARAH I",SKENNEDY@LACHC.COM,,(213) 893-1960,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550008151,LOS ANGELES CHRISTIAN HEALTH CENTERS,ACTIVE,2022-09-08 0:00:00,2025-09-08 0:00:00,2026-09-07 0:00:00,NONPROFIT CORP,34.042158,-118.248534,"(-118.248534,34.042158)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6486373.693,1837817.368
153724,LICENSED AND CERTIFIED,USE PARENT MATCH,,630021278,OPEN,CA960000145,51135,,2008-06-26 0:00:00,2008-09-11 0:00:00,1427046754,N,Y,0,,,,,CHINATOWN SERVICE CENTER - MEDICAL MOBILE CLINIC #2,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"767 N HILL ST, SUITE 200",LOS ANGELES,90012,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960000145,INTERMITTENT CLINIC,23Nov2020,960000220,CHINATOWN SERVICE CENTER,ACTIVE,1980-01-16 0:00:00,2025-01-16 0:00:00,2026-01-15 0:00:00,NONPROFIT CORP,34.062552,-118.239867,"(-118.239867,34.062552)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6489017.052,1845232.742
153733,LICENSED ONLY,USE PARENT MATCH,,630021291,OPEN,CA960000195,,,,,1073669040,N,N,,,,,,PLANNED PARENTHOOD - HIGHLAND PARK,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,5903 N FIGUEROA ST,LOS ANGELES,90042,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960000195,INTERMITTENT CLINIC,24Nov2020,960000134,"PLANNED PARENTHOOD PASADENA AND SAN GABRIEL VALLEY, INC.",ACTIVE,1972-08-19 0:00:00,2025-11-01 0:00:00,2026-10-31 0:00:00,NONPROFIT CORP,34.11068193,-118.1907375,"(-118.1907375,34.110681931)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306190643,6503930.345,1862716.232
153737,LICENSED AND CERTIFIED,USE PARENT MATCH,,630021297,OPEN,CA960000145,51135,,2008-06-26 0:00:00,2008-09-11 0:00:00,1427046754,N,Y,0,,,,,CHINATOWN SERVICE CENTER - MEDICAL MOBILE CLINIC #1,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"767 N HILL ST, SUITE 200",LOS ANGELES,90012,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960000145,INTERMITTENT CLINIC,25Nov2020,960000220,CHINATOWN SERVICE CENTER,ACTIVE,1980-01-16 0:00:00,2025-01-16 0:00:00,2026-01-15 0:00:00,NONPROFIT CORP,34.062552,-118.239867,"(-118.239867,34.062552)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6489017.052,1845232.742
153820,LICENSED AND CERTIFIED,USE PARENT MATCH,,630021476,OPEN,CA630012176,551154,,2012-04-16 0:00:00,2012-10-23 0:00:00,1285874826,N,Y,0,,,,,ST. JOHN'S COMMUNITY HEALTH,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,6818 AVALON BLVD,LOS ANGELES,90003,,,MARLOPEZ@WELLCHILD.ORG,,(323) 541-1600,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630012176,INTERMITTENT CLINIC,13Jan2021,550001120,ST. JOHN'S COMMUNITY HEALTH,ACTIVE,2009-08-03 0:00:00,2025-11-03 0:00:00,2026-11-02 0:00:00,NONPROFIT CORP,33.977374,-118.265155,"(-118.265155,33.977374)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6481276.207,1814254.1
153871,LICENSED ONLY,,,630021586,OPEN,630021586,,,,,1407406630,N,N,,,,,,PLANNED PARENTHOOD - HIGHLAND PARK,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,5903 N FIGUEROA ST,LOS ANGELES,90042,4229,"LIN, GRACE",,,(916) 469-9264,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550006140,"PLANNED PARENTHOOD PASADENA AND SAN GABRIEL VALLEY, INC.",ACTIVE,2021-04-02 0:00:00,2025-04-02 0:00:00,2026-04-01 0:00:00,NONPROFIT CORP,34.11068193,-118.1907375,"(-118.1907375,34.110681931)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6503930.345,1862716.232
153924,LICENSED ONLY,,,630021713,OPEN,0,,,,,,,,,,,,,FAMILY HEALTH CARE RESOURCES,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"3444 WHITTIER BLVD, SUITE A",LOS ANGELES,90023,1708,"MALEK, HANY",INFO@FHCRHELP.ORG,(323) 347-5680,(213) 413-3040,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550008117,FAMILY HEALTH CARE RESOURCES DBA CROSSMED COMMUNITY CLINICS,ACTIVE,2022-06-24 0:00:00,2025-06-24 0:00:00,2026-06-23 0:00:00,NONPROFIT CORP,34.027056,-118.1997,"(-118.1997,34.027056)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306190782,6501156.934,1832288.475
154038,LICENSED AND CERTIFIED,USE PARENT MATCH,,630022061,OPEN,CA960000180,751153,,2015-03-17 0:00:00,2015-06-18 0:00:00,,N,Y,0,,,,,ALTAMED HEALTH SERVICES CORP.,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,2040 CAMFIELD AVE,LOS ANGELES,90040,1502,"LEON, ROBERTO",OBARLEV@ALTAMED.ORG,,(323) 895-2987,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960000180,INTERMITTENT CLINIC,05Mar2021,960000102,ALTAMED HEALTH SERVICES CORPORATION,ACTIVE,1973-06-05 0:00:00,2025-11-15 0:00:00,2026-11-14 0:00:00,NONPROFIT CORP,34.008003,-118.155222,"(-118.155222,34.008003)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6514623.189,1825330.919
154057,LICENSED AND CERTIFIED,USE PARENT MATCH,,630022113,OPEN,CA630017962,921090,,2018-05-21 0:00:00,2018-10-10 0:00:00,,N,Y,0,,,,,TRI-STATE COMMUNITY HEALTHCARE CENTER- LA MOBILE UNIT,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,4137 VERDUGO RD,LOS ANGELES,90065,3820,,,,,200,LOS ANGELES,24,SAN BERNARDINO,N,630017962,INTERMITTENT CLINIC,12Mar2021,550004322,TRI - STATE COMMUNITY HEALTHCARE CENTER,ACTIVE,2018-08-09 0:00:00,2025-08-09 0:00:00,2026-08-08 0:00:00,NONPROFIT CORP,34.126074,-118.2320955,"(-118.2320955,34.126074)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6491424.215,1868344.008
154074,LICENSED AND CERTIFIED,USE PARENT MATCH,,630022171,OPEN,960002546,751121,,2014-11-03 0:00:00,2015-01-30 0:00:00,1497001226,N,Y,0,,,,,VIA CARE COMMUNITY HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"400 W WASHINGTON BLVD, ROOM 107",LOS ANGELES,90015,4186,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960002546,INTERMITTENT CLINIC,18Mar2021,960001182,"VIA CARE COMMUNITY HEALTH CENTER, INC.",ACTIVE,,2025-11-15 0:00:00,2026-11-14 0:00:00,NONPROFIT CORP,34.032735,-118.2703905,"(-118.2703905,34.032735)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6479743.092,1834405.256
154087,LICENSED AND CERTIFIED,USE PARENT MATCH,,630022250,OPEN,CA630014129,751085,,,,1598002628,N,Y,,,,,,ST. JOHN'S COMMUNITY HEALTH,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,808 W 58TH ST,LOS ANGELES,90037,3632,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630014129,INTERMITTENT CLINIC,01Apr2021,550002228,ST. JOHN'S COMMUNITY HEALTH,ACTIVE,2013-04-03 0:00:00,2025-04-03 0:00:00,2026-04-02 0:00:00,NONPROFIT CORP,33.989598,-118.287531,"(-118.287531,33.989598)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6474504.93,1818721.302
154093,LICENSED AND CERTIFIED,USE PARENT MATCH,,630022265,OPEN,CA960001728,551017,,2010-01-14 0:00:00,2010-04-12 0:00:00,1548298532,N,Y,0,,,,,CENTER SOUTH,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,2313 W MARTIN LUTHER KING JR BLVD,LOS ANGELES,90008,2724,,,,(323) 993-8962,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960001728,INTERMITTENT CLINIC,05Apr2021,960000834,LOS ANGELES LGBT CENTER,ACTIVE,1993-06-23 0:00:00,2025-06-23 0:00:00,2026-06-22 0:00:00,NONPROFIT CORP,34.01088572,-118.3184578,"(-118.3184578,34.010885722)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6465154.398,1826496.562
154094,LICENSED AND CERTIFIED,USE PARENT MATCH,,630022266,OPEN,CA960001728,551017,,2010-01-14 0:00:00,2010-04-12 0:00:00,1548298532,N,Y,0,,,,,MI CENTRO,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"553 S CLARENCE ST, SUITE 6",LOS ANGELES,90033,4225,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960001728,INTERMITTENT CLINIC,05Apr2021,960000834,LOS ANGELES LGBT CENTER,ACTIVE,1993-06-23 0:00:00,2025-06-23 0:00:00,2026-06-22 0:00:00,NONPROFIT CORP,34.039296,-118.2234555,"(-118.2234555,34.039296)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6493968.855,1836757.994
154095,LICENSED AND CERTIFIED,USE PARENT MATCH,,630022267,OPEN,CA960001728,551017,,2010-01-14 0:00:00,2010-04-12 0:00:00,1548298532,N,Y,0,,,,,"TRIANGLE SQUARE, FIRST FLOOR MENTAL HEALTH OFFICE",COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,1602 IVAR AVE,LOS ANGELES,90028,6353,,,,(323) 993-8962,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960001728,INTERMITTENT CLINIC,05Apr2021,960000834,LOS ANGELES LGBT CENTER,ACTIVE,1993-06-23 0:00:00,2025-06-23 0:00:00,2026-06-22 0:00:00,NONPROFIT CORP,34.100001,-118.3279905,"(-118.3279905,34.100001)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6462371.237,1858936.465
154124,LICENSED AND CERTIFIED,USE PARENT MATCH,,630022350,OPEN,CA960001728,551017,,2010-01-14 0:00:00,2010-04-12 0:00:00,1548298532,N,Y,0,,,,,TRANS WELLNESS CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"3055 WILSHIRE BLVD, SUITE 360",LOS ANGELES,90010,1108,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960001728,INTERMITTENT CLINIC,12Apr2021,960000834,LOS ANGELES LGBT CENTER,ACTIVE,1993-06-23 0:00:00,2025-06-23 0:00:00,2026-06-22 0:00:00,NONPROFIT CORP,34.061985,-118.2878415,"(-118.2878415,34.061985)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6474486.242,1845064.542
154155,LICENSED AND CERTIFIED,USE PARENT MATCH,,630022751,OPEN,CA630012910,551178,,2012-05-18 0:00:00,2013-04-15 0:00:00,,N,Y,0,,,,,UNIVERSAL COMMUNITY HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,4527 E CESAR E CHAVEZ AVE,LOS ANGELES,90022,1116,,AREYNOSO@UCHCLA.ORG,,(323) 233-3100,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630012910,INTERMITTENT CLINIC,29Apr2021,550001520,UNIVERSAL COMMUNITY HEALTH CENTER,ACTIVE,2011-03-30 0:00:00,2025-03-30 0:00:00,2026-03-29 0:00:00,NONPROFIT CORP,34.040736,-118.168299,"(-118.168299,34.040736)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6510679.862,1837249.475
154158,LICENSED AND CERTIFIED,USE PARENT MATCH,,630022814,OPEN,CA630016244,751829,,2015-11-25 0:00:00,2016-05-31 0:00:00,1790177582,N,Y,0,,,,,ALTAMED MEDICAL GROUP- FLORENCE-FIRESTONE,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,1542 E FLORENCE AVE,LOS ANGELES,90001,2536,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630016244,INTERMITTENT CLINIC,03May2021,550003268,ALTAMED HEALTH SERVICES CORPORATION,ACTIVE,2015-10-29 0:00:00,2025-10-29 0:00:00,2026-10-28 0:00:00,NONPROFIT CORP,33.974532,-118.246086,"(-118.246086,33.974532)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6487055.058,1813205.137
154159,LICENSED ONLY,USE PARENT MATCH,,630022837,OPEN,CA630014380,,,,,1588908305,N,N,,,,,,SCFHC - MOBILE UNIT,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,4425 S CENTRAL AVE,LOS ANGELES,90011,3629,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630014380,INTERMITTENT CLINIC,03May2021,550002413,SOUTH CENTRAL FAMILY HEALTH CENTER,ACTIVE,2013-09-30 0:00:00,2025-09-30 0:00:00,2026-09-29 0:00:00,NONPROFIT CORP,34.003062,-118.256769,"(-118.256769,34.003062)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6483842.574,1823595.866
154160,LICENSED ONLY,USE PARENT MATCH,,630022838,OPEN,CA630014380,,,,,1588908305,N,N,,,,,,SCFHC - VISION CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,4411 S CENTRAL AVE,LOS ANGELES,90011,3629,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630014380,INTERMITTENT CLINIC,03May2021,550002413,SOUTH CENTRAL FAMILY HEALTH CENTER,ACTIVE,2013-09-30 0:00:00,2025-09-30 0:00:00,2026-09-29 0:00:00,NONPROFIT CORP,34.00353,-118.2567555,"(-118.2567555,34.00353)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6483847.1,1823766.17
154164,LICENSED AND CERTIFIED,,,630023127,OPEN,CA630023127,A01880,,2024-10-04 0:00:00,2024-11-04 0:00:00,,N,Y,0,,,,,PRIME WELLNESS COMMUNITY HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"8610 S SEPULVEDA BLVD, SUITE 104",LOS ANGELES,90045,4008,"SLESARENKO, DENYS",INFO@PRIMEWELLNESSCHC.ORG,(310) 878-2118,(310) 659-7867,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550007434,PRIME WELLNESS COMMUNITY HEALTH CENTER,ACTIVE,2021-11-10 0:00:00,2025-11-10 0:00:00,2026-11-09 0:00:00,NONPROFIT CORP,33.959502,-118.395972,"(-118.395972,33.959502)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306190706,6441589.28,1807880.58
154177,LICENSED AND CERTIFIED,USE PARENT MATCH,,630024402,OPEN,CA630017177,921014,,2017-10-19 0:00:00,2017-12-26 0:00:00,,N,Y,0,,,,,UNIVERSAL COMMUNITY HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,900 E 33RD ST,LOS ANGELES,90011,2524,,VLUNAJONES@UCHCLA.ORG,,(323) 233-3100,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630017177,INTERMITTENT CLINIC,12Jul2021,550003832,UNIVERSAL COMMUNITY HEALTH CENTER,ACTIVE,2017-04-12 0:00:00,2025-04-12 0:00:00,2026-04-11 0:00:00,NONPROFIT CORP,34.01457538,-118.260793,"(-118.260793,34.014575383)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6482633.813,1827788.945
154192,LICENSED ONLY,,,630024675,OPEN,CA0630024675,,,,,,N,N,,,,,,CAMINO NUEVO FAMILY HEALTH CLINIC,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,1800 WILSHIRE BLVD,LOS ANGELES,90057,3602,"MANABO, SUSAN T",CAMINONUEVOCLINIC@GMAIL.COM,(877) 665-7746,(714) 316-5742,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550008027,CAMINO NUEVO FAMILY HEALTH CLINIC,ACTIVE,2022-06-10 0:00:00,2025-06-10 0:00:00,2026-06-09 0:00:00,NONPROFIT CORP,34.05636499,-118.272946,"(-118.272946,34.056364989)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306300734,6478992.173,1843006.734
154196,LICENSED AND CERTIFIED,USE PARENT MATCH,,630024737,OPEN,CA630015800,751187,,2015-07-20 0:00:00,2016-01-14 0:00:00,1013311448,N,Y,0,,,,,KHEIR WILSHIRE CLINIC SUITE 100,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"3255 WILSHIRE BLVD, SUITE 100",LOS ANGELES,90010,1404,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630015800,INTERMITTENT CLINIC,10Sep2021,550003003,"KOREAN HEALTH, EDUCATION, INFORMATION AND RESEARCH CENTER",ACTIVE,2015-03-05 0:00:00,2025-03-05 0:00:00,2026-03-04 0:00:00,NONPROFIT CORP,34.061958,-118.293237,"(-118.293237,34.061958)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6472852.048,1845059.439
154204,LICENSED ONLY,,,630025196,OPEN,0,,,,,,,,,,,,,PRECISION HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"709 N HILL ST, SUITE 18",LOS ANGELES,90012,2361,"UNG, JIMMY",JIMMY@PRECISIONHC.ORG,(213) 687-4988,(213) 687-0888,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550008085,PRECISION HEALTH CENTER,ACTIVE,2022-07-13 0:00:00,2025-07-13 0:00:00,2026-07-12 0:00:00,NONPROFIT CORP,34.061157,-118.2408795,"(-118.2408795,34.061157)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306190699,6488709.176,1844725.809
154207,LICENSED ONLY,,,630025345,OPEN,0,,,,,,,,,,,,,PLANNED PARENTHOOD LOS ANGELES - KOREATOWN CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"3224 W OLYMPIC BLVD, SUITE 101",LOS ANGELES,90006,2317,"GUERRERO, BRENDA",BRENDA.GUERRERO@PP-LA.ORG,(213) 284-3352,(213) 284-3200,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550008096,PLANNED PARENTHOOD LOS ANGELES,ACTIVE,2022-08-02 0:00:00,2025-08-02 0:00:00,2026-08-01 0:00:00,NONPROFIT CORP,34.0522504,-118.3070617,"(-118.3070617,34.0522504)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306190698,6468654.09,1841539.175
154214,LICENSED AND CERTIFIED,USE PARENT MATCH,,630025728,OPEN,CA630014087,751064,,2014-04-22 0:00:00,2014-08-05 0:00:00,1639414139,N,Y,0,,,,,APLA HEALTH - CDU/MLK MEDICAL CAMPUS,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,1679 E 120TH ST,LOS ANGELES,90059,3025,,DLEE@APLAHEALTH.ORG,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630014087,INTERMITTENT CLINIC,18Jan2022,550002233,APLA HEALTH & WELLNESS,ACTIVE,2013-04-10 0:00:00,2025-04-10 0:00:00,2026-04-09 0:00:00,NONPROFIT CORP,33.92460293,-118.2436292,"(-118.2436292,33.924602927)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6487755.901,1795033.095
154217,LICENSED AND CERTIFIED,USE PARENT MATCH,,630025887,OPEN,CA630014087,751064,,2014-04-22 0:00:00,2014-08-05 0:00:00,1639414139,N,Y,0,,,,,APLA HEALTH - 3741 S. LA BREA AVE.,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,3741 S LA BREA AVE,LOS ANGELES,90016,5309,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630014087,INTERMITTENT CLINIC,16Feb2022,550002233,APLA HEALTH & WELLNESS,ACTIVE,2013-04-10 0:00:00,2025-04-10 0:00:00,2026-04-09 0:00:00,NONPROFIT CORP,34.018605,-118.3562505,"(-118.3562505,34.018605)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6453710.891,1829344.187
154218,LICENSED ONLY,,,630025890,OPEN,0,,,,,,,,,,,,,UNIVERSAL COMMUNITY HEALTH CENTER,FQHC/COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,1919 S SAN PEDRO ST,LOS ANGELES,90011,1121,"CHAVEZ, EDGAR A",VLUNAJONES@UCHCLA.ORG,,(323) 545-0156,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550009962,UNIVERSAL COMMUNITY HEALTH CENTER,ACTIVE,2025-07-10 0:00:00,2026-01-10 0:00:00,2026-07-09 0:00:00,NONPROFIT CORP,34.027218,-118.257894,"(-118.257894,34.027218)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6483524.153,1832387.566
154219,LICENSED AND CERTIFIED,USE PARENT MATCH,,630025891,OPEN,CA630012910,551178,,2012-05-18 0:00:00,2013-04-15 0:00:00,,N,Y,0,,,,,UNIVERSAL COMMUNITY HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,1021 W MARTIN LUTHER KING JR BLVD,LOS ANGELES,90037,1816,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630012910,INTERMITTENT CLINIC,08Feb2022,550001520,UNIVERSAL COMMUNITY HEALTH CENTER,ACTIVE,2011-03-30 0:00:00,2025-03-30 0:00:00,2026-03-29 0:00:00,NONPROFIT CORP,34.011072,-118.2927825,"(-118.2927825,34.011072)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6472935.765,1826540.694
154244,LICENSED AND CERTIFIED,USE PARENT MATCH,,630026265,OPEN,CA630013437,551183,,2012-08-10 0:00:00,2013-04-18 0:00:00,1346525912,N,Y,0,,,,,"MISSION CITY COMMUNITY NETWORK, INC. - WILSHIRE",COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"3660 WILSHIRE BLVD, SUITE 102",LOS ANGELES,90010,2719,,NIKG@MCCN.ORG,,(818) 895-3100,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630013437,INTERMITTENT CLINIC,09Mar2022,550001797,"MISSION CITY COMMUNITY NETWORK, INC.",ACTIVE,2011-12-30 0:00:00,2025-12-30 0:00:00,2026-12-29 0:00:00,NONPROFIT CORP,34.061229,-118.304964,"(-118.304964,34.061229)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6469299.42,1844804.712
154245,LICENSED AND CERTIFIED,USE PARENT MATCH,,630026285,OPEN,CA960001103,551181,,2012-08-02 0:00:00,2013-04-15 0:00:00,,N,Y,0,,,,,SABAN COMMUNITY CLINIC - MOBILE CLINIC,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,6043 HOLLYWOOD BLVD,LOS ANGELES,90028,5411,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960001103,INTERMITTENT CLINIC,10May2022,960000578,LOS ANGELES FREE CLINIC INC.,ACTIVE,1990-03-27 0:00:00,2025-03-26 0:00:00,2026-03-25 0:00:00,NONPROFIT CORP,34.101819,-118.3214745,"(-118.3214745,34.101819)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6464345.992,1859591.693
154252,LICENSED AND CERTIFIED,USE PARENT MATCH,,630026387,OPEN,CA960000145,51135,,2008-06-26 0:00:00,2008-09-11 0:00:00,1427046754,N,Y,0,,,,,CHINATOWN SERVICE CENTER - DENTAL,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"767 N HILL ST, SUITE 315",LOS ANGELES,90012,2343,,JACHENG@CSCLA.ORG,,(213) 808-1709,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960000145,INTERMITTENT CLINIC,13Jun2022,960000220,CHINATOWN SERVICE CENTER,ACTIVE,1980-01-16 0:00:00,2025-01-16 0:00:00,2026-01-15 0:00:00,NONPROFIT CORP,34.062552,-118.239867,"(-118.239867,34.062552)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6489017.052,1845232.742
154253,LICENSED AND CERTIFIED,USE PARENT MATCH,,630026388,OPEN,CA960000145,51135,,2008-06-26 0:00:00,2008-09-11 0:00:00,1427046754,N,Y,0,,,,,CHINATOWN SERVICE CENTER - BEHAVIORAL HEALTH,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"767 N HILL ST, SUITE 400B",LOS ANGELES,90012,2343,,JACHENG@CSCLA.ORG,,(213) 808-1709,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960000145,INTERMITTENT CLINIC,13Jun2022,960000220,CHINATOWN SERVICE CENTER,ACTIVE,1980-01-16 0:00:00,2025-01-16 0:00:00,2026-01-15 0:00:00,NONPROFIT CORP,34.062552,-118.239867,"(-118.239867,34.062552)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6489017.052,1845232.742
154261,LICENSED ONLY,USE PARENT MATCH,,630026551,OPEN,CA630013861,,,,,,N,N,,,,,,YMS HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"11502 S VERMONT AVE, SUITE C",LOS ANGELES,90044,6522,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630013861,INTERMITTENT CLINIC,01Aug2022,550002162,YEHOWA MEDICAL SERVICES,ACTIVE,2012-12-27 0:00:00,2025-12-27 0:00:00,2026-12-26 0:00:00,NONPROFIT CORP,33.929901,-118.291365,"(-118.291365,33.929901)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6473279.726,1796999.713
